Código nave,Tipo nave (agrupado),TRG,Puerto origen,Puerto destino,Agencia,Sitio,Línea naviera,Servicio,service_time_hours,atraque_hour,atraque_dayofweek,atraque_month,atraque_year,Calado arribo,Calado diff
9779745,Liquid Bulk,10748,ARICA,PANAMA CITY,80010900-0 - AGENTAL,Sitio 9,NON-LINER,NO SERVICE,21.666666666666668,1,4,10,2024,6.25,1.05
9595515,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,38.3,0,2,10,2024,12.075,-0.225
9779745,Liquid Bulk,10748,ARICA,PANAMA CITY,80010900-0 - AGENTAL,Sitio 9,NON-LINER,NO SERVICE,10.1,3,5,10,2024,6.25,1.05
9580132,Dry Bulk,23440,PATILLOS,TALCAHUANO,96566940-k - AGUNSA,C1,NON-LINER,NO SERVICE,72.76666666666667,6,5,10,2024,9.9,3.13
9605023,Dry Bulk,34795,CORONEL,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,67.75,4,5,11,2024,10.075,4.475
9527037,Container,90107,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,40.38333333333333,19,0,10,2024,11.65,0.0
9928188,Container,42799,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,25.1,6,4,10,2024,10.45,0.15
9382097,Vehicle Carrier,40619,BUENAVENTURA,KOBE - HYOGO,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,20.133333333333333,6,3,10,2024,7.7,-0.3
9392341,Vehicle Carrier,42160,CALLAO,NAGOYA - AICHI,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,17.183333333333334,4,4,10,2024,7.35,0.65
9375288,Vehicle Carrier,61328,CALLAO,ULSAN,82728500-5 - IAN TAYLOR,C1,EUKOR,CAR CARRIERS,20.28333333333333,21,2,10,2024,9.95,0.7
9743497,Container,27279,CALLAO,CALLAO,80925100-4 - SOMARCO,C2,COSCO GROUP,Americas XL,36.25,2,5,10,2024,9.25,3.6
9780990,Dry Bulk,35607,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,119.33333333333331,20,0,10,2024,12.2,6.65
9777589,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C1,HAPAG-LLOYD CHILE SPA,Eurosal,69.63333333333334,2,2,10,2024,10.55,0.25
9193317,Container,54465,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,38.21666666666667,3,6,10,2024,11.8,-0.2
9314222,Container,108069,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,40.5,5,6,10,2024,11.95,-0.25
9800037,Liquid Bulk,11773,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,25.75,5,4,10,2024,5.08,-3.97
9857444,Container,31622,PANAMA CITY,CALLAO,96566940-k - AGUNSA,C1,ONE,FLX,34.93333333333333,7,4,11,2024,7.9,-1.8
9307217,Container,108069,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA,45.083333333333336,0,2,11,2024,12.1,1.4
9279329,Vehicle Carrier,59217,ZARATE,IQUIQUE,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,23.25,6,2,11,2024,8.9,0.8
9613599,Container,92111,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,54.38333333333333,23,2,11,2024,12.0,1.25
9726566,Dry Bulk,36347,BAHIA BLANCA,PATILLOS,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,31.33333333333333,21,5,11,2024,12.2,6.22
9307231,Container,108069,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,24.666666666666668,4,6,11,2024,13.35,1.75
9143556,Container,53523,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,24.33333333333333,6,6,11,2024,12.17,0.82
9726566,Dry Bulk,36347,BAHIA BLANCA,PATILLOS,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,83.16666666666667,15,1,11,2024,12.2,6.22
9723277,Container,94684,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,54.15,2,3,11,2024,9.8,1.2
9735218,Container,97805,CALLAO,CORONEL,96707720-8 - MSC,C2,MSC,SAWC-USA-NWC,23.48333333333333,1,1,10,2024,9.15,0.375
9191632,Container,6406,SAN VICENTE,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,21.45,22,2,10,2024,5.73,-0.135
9441506,Vehicle Carrier,58767,IQUIQUE,YOKOHAMA - KANAGAWA,78610880-2 - INCHCAPE,Sitio 4/5,NYK,CAR CARRIERS,32.733333333333334,12,3,11,2024,8.8,0.9
9723241,Container,94684,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,65.35,14,2,10,2024,9.65,0.3
9193288,Container,54437,ARICA,SANTOS - SP,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,32.833333333333336,20,4,11,2024,10.75,2.4
9278105,Container,40030,CALLAO,KOBE - HYOGO,96566940-k - AGUNSA,C1,NON-LINER,NO SERVICE,49.23333333333333,5,2,11,2024,10.3,0.85
9461386,Container,153733,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,76.9,23,3,11,2024,12.0,0.55
9314985,Container,28927,CALLAO,CALLAO,96566940-k - AGUNSA,C2,ONE,FLX,41.16666666666666,7,4,11,2024,9.5,0.8
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,28.08333333333333,9,5,11,2024,5.99,-3.805
9321873,Liquid Bulk,16232,QUINTERO,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 9,MOL,CAR CARRIERS,13.6,9,0,11,2024,7.7,0.25
9321873,Liquid Bulk,16232,QUINTERO,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 3,MOL,CAR CARRIERS,4.85,23,0,11,2024,7.7,0.25
9285627,Vehicle Carrier,57692,PISCO-GEN SAN MARTIN,IQUIQUE,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,41.766666666666666,5,2,11,2024,8.65,0.95
9729087,Container,96223,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C2,CMA CGM,Eurosal,62.16666666666666,8,2,11,2024,10.175,1.575
9122655,Vehicle Carrier,67141,IQUIQUE,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,76.13333333333334,11,5,11,2024,9.0,1.35
9736963,Dry Bulk,21519,SAN LORENZO,QUINTERO,80010900-0 - AGENTAL,Sitio 4/5,NON-LINER,NO SERVICE,121.56666666666666,22,4,11,2024,9.29,3.91
9232981,Container,6385,PUNTA ARENAS,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,13.916666666666666,7,5,11,2024,4.525,-0.665
9224300,Container,39941,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,18.55,11,5,11,2024,9.775,-1.975
9184940,Vehicle Carrier,50309,EAST LONDON,CALLAO,96566940-k - AGUNSA,C1,NON-LINER,NO SERVICE,13.983333333333333,11,0,11,2024,8.15,0.7
9224300,Container,39941,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,8.333333333333334,23,6,11,2024,9.775,-1.975
9964352,Dry Bulk,35600,ROSARIO,CALLAO,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,76.83333333333333,13,1,11,2024,9.45,0.0
9445409,Vehicle Carrier,72635,IQUIQUE,MONTEVIDEO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,36.31666666666667,21,3,11,2024,8.8,0.7
9227027,Container,39941,CALLAO,SANTOS - SP,96566940-k - AGUNSA,C2,ZIM,ZIM Albatros,35.15,21,4,11,2024,10.3,3.95
9866641,Dry Bulk,23232,CALLAO,QUINTERO,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,38.3,9,5,11,2024,10.51,5.77
9958896,Dry Bulk,35600,ZARATE,IQUIQUE,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,76.66666666666667,19,4,11,2024,10.71,-0.03
9745500,Container,29316,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,27.23333333333333,4,4,11,2024,8.95,0.25
9946855,Container,155492,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,63.41666666666666,13,3,11,2024,12.5,1.1
9817523,Dry Bulk,35035,SAN LORENZO,MEJILLONES,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,116.5,1,1,11,2024,11.9,6.195
9777632,Container,118945,VALPARAISO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,52.63333333333333,2,2,11,2024,9.05,0.65
9800037,Liquid Bulk,11773,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,26.15,5,2,11,2024,5.375,-4.295
9595436,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,45.91666666666666,0,2,11,2024,12.6,0.4
9191632,Container,6406,SAN VICENTE,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,24.45,15,5,11,2024,4.615,-1.715
9324875,Container,39906,CALLAO,KOBE - HYOGO,96566940-k - AGUNSA,C1,ZIM,ZIM Albatros,31.016666666666666,6,0,11,2024,10.1,0.9
9595527,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,48.25,14,0,11,2024,13.1,0.7
9952127,Liquid Bulk,11821,CALLAO,SAN FRANCISCO DO SUL,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,14.35,22,4,11,2024,6.725,0.135
9710244,Container,94416,CALLAO,CORONEL,96707720-8 - MSC,C2,MSC,SAWC-USA-NWC,33.63333333333333,20,0,11,2024,10.95,2.25
9193317,Container,54465,GUAYAQUIL,CORONEL,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,37.083333333333336,0,4,11,2024,8.3,-0.15
9946714,Container,155492,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,73.16666666666667,6,3,11,2024,11.15,1.575
9945875,Container,146329,CALLAO,LIRQUEN,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,46.583333333333336,15,2,11,2024,11.05,0.2
9882334,Liquid Bulk,29651,QUINTERO,CALLAO,78610880-2 - INCHCAPE,C1,NON-LINER,NO SERVICE,10.2,2,6,11,2024,7.65,-0.5
9454723,Vehicle Carrier,51699,CALLAO,SANTOS - SP,80925100-4 - SOMARCO,Sitio 4/5,NON-LINER,NO SERVICE,26.35,13,4,11,2024,8.45,0.8
9441556,Vehicle Carrier,58767,BALBOA,IQUIQUE,78610880-2 - INCHCAPE,C2,NYK,CAR CARRIERS,33.53333333333333,23,5,11,2024,9.75,0.75
9866641,Dry Bulk,23232,CALLAO,QUINTERO,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,48.81666666666667,16,5,11,2024,10.51,5.77
9520651,Dry Bulk,32319,VANCOUVER - BC,QUINTERO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,85.75,0,6,11,2024,11.9,6.35
9881653,General Cargo,40250,CALLAO,SANTOS - SP,80925100-4 - SOMARCO,Sitio 2,NON-LINER,NO SERVICE,29.916666666666668,0,3,11,2024,7.3,0.95
9950117,Container,26914,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,35.75,11,3,11,2024,8.7,0.35
9866641,Dry Bulk,23232,CALLAO,QUINTERO,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,88.76666666666667,5,3,11,2024,10.51,5.77
9745548,Container,29316,CALLAO,CALLAO,82728500-5 - IAN TAYLOR,C1,CMA CGM,Americas XL,32.95,22,3,11,2024,9.25,0.5
9143556,Container,53523,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,36.88333333333333,15,4,11,2024,10.75,-1.15
9490040,Passenger,71304,PUERTO MONTT,ISLA DE PASCUA,78610880-2 - INCHCAPE,C1,NON-LINER,NO SERVICE,35.53333333333333,9,2,11,2024,7.3,-0.4
9221281,Passenger,82820,COQUIMBO,PUERTO MONTT,78610880-2 - INCHCAPE,C1,NON-LINER,NO SERVICE,15.183333333333334,5,6,12,2024,7.8,0.0
9545065,Dry Bulk,22861,CALLAO,PATILLOS,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,51.016666666666666,0,5,11,2024,5.05,0.18
9777620,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,71.98333333333333,1,2,11,2024,9.65,0.375
9232981,Container,6385,PUNTA ARENAS,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 1,TRANSMARES,CABOTAJE SUR,19.58333333333333,23,1,11,2024,4.885,0.0
9576753,Liquid Bulk,19820,MONTEVIDEO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,26.816666666666663,1,3,11,2024,8.65,-0.3
9224300,Container,39941,ARICA,RIO GRANDE - RS,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,10.183333333333334,20,2,11,2024,8.2,-2.8
9432907,Vehicle Carrier,46800,BUENAVENTURA,KOBE - HYOGO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,21.616666666666667,6,2,11,2024,8.7,0.8
9797187,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,84Q ATACAMA FEEDER,20.6,3,2,11,2024,8.95,-0.3
9610418,Vehicle Carrier,59022,ZARATE,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,7.183333333333334,13,6,11,2024,9.15,0.1
9120865,Container,92198,VALPARAISO,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,699/ AC3,19.416666666666668,2,2,11,2024,9.15,-1.05
9928205,Container,42799,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,9.833333333333334,5,6,11,2024,10.15,0.4
9198575,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,48.5,12,0,11,2024,11.05,-1.85
9797199,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,25.416666666666668,15,1,11,2024,9.9,0.45
9928188,Container,42799,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,32.333333333333336,6,6,11,2024,11.9,-0.2
9245744,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,699/ AC3,53.833333333333336,17,0,11,2024,11.3,-1.4
9786762,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,24.95,6,1,11,2024,10.075,0.275
9797204,Container,43628,IQUIQUE,SAN VICENTE,82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,15.75,7,1,11,2024,9.7,0.3
9866770,Liquid Bulk,22446,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,12.033333333333331,5,1,11,2024,7.5,0.25
9683843,Container,95138,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,34.78333333333333,8,1,11,2024,10.55,0.06
9866770,Liquid Bulk,22446,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,7.516666666666667,4,2,11,2024,7.5,0.25
9720483,Container,94469,CALLAO,CORONEL,96707720-8 - MSC,C2,MSC,Andes,34.2,13,0,11,2024,10.15,1.7
9741384,Container,144285,CALLAO,LIRQUEN,96566940-k - AGUNSA,Sitio 1,ONE,AX2,65.9,7,3,11,2024,11.15,5.6
9660798,Vehicle Carrier,58767,MONTEVIDEO,CALLAO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,9.233333333333333,22,0,11,2024,9.3,0.4
9395927,Container,40741,CALLAO,SHANGHAI,96566940-k - AGUNSA,C1,ZIM,ZIM Albatros,42.18333333333333,6,0,12,2024,10.25,0.45
9224300,Container,39941,ARICA,RIO GRANDE - RS,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,19.916666666666668,8,4,11,2024,8.2,-2.8
9800037,Liquid Bulk,11773,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,18.166666666666668,10,5,11,2024,5.89,-2.96
9345403,Container,114394,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,60.75,9,6,11,2024,11.5,0.3
9256834,Liquid Bulk,10936,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,28.75,10,6,11,2024,5.42,-4.36
9645877,Container,116603,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,50.53333333333333,2,6,12,2024,10.4,-0.25
9866641,Dry Bulk,23232,CALLAO,QUINTERO,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,24.616666666666667,2,2,12,2024,10.51,5.77
9596167,Dry Bulk,32311,ROSARIO,PATILLOS,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,78.1,15,2,11,2024,9.88,-0.01
9450583,Container,40030,CALLAO,KOBE - HYOGO,96566940-k - AGUNSA,C2,ZIM,ZIM Albatros,49.5,20,5,11,2024,8.75,-0.9
9888003,Dry Bulk,35596,SAN LORENZO,PATILLOS,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,91.41666666666669,23,5,11,2024,10.34,4.815
9193288,Container,54437,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,51.61666666666667,5,5,11,2024,11.7,-1.0
9604172,Container,99995,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,45.833333333333336,8,1,12,2024,12.4,0.0
9811878,Dry Bulk,31882,VANCOUVER - BC,COQUIMBO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,94.33333333333331,0,6,12,2024,11.595,5.885
9873890,Dry Bulk,25163,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,74.41666666666667,20,2,12,2024,9.475,3.99
9267924,Vehicle Carrier,57692,CALLAO,KOBE - HYOGO,96566940-k - AGUNSA,Sitio 4/5,KLINE,ALEX,12.766666666666667,7,0,12,2024,7.95,0.4
9576753,Liquid Bulk,19820,MONTEVIDEO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,17.033333333333335,2,3,12,2024,8.65,-0.3
9947122,Container,155492,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,60.0,7,3,12,2024,11.5,1.05
9743497,Container,27279,CALLAO,CALLAO,80925100-4 - SOMARCO,C1,COSCO GROUP,Americas XL,33.65,13,3,12,2024,8.3,0.75
9696838,Dry Bulk,25546,CALLAO,PATILLOS,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,40.85,6,5,12,2024,10.17,3.77
9191632,Container,6406,SAN VICENTE,TALCAHUANO,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,18.966666666666665,1,3,12,2024,4.83,-0.91
9946879,Container,155492,LIRQUEN,"NANSHA, GUANGDONG",96707720-8 - MSC,C2,MSC,Extra Louder,19.98333333333333,11,5,12,2024,10.8,-1.05
9305594,Container,109149,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,47.66666666666666,22,5,12,2024,10.2,-0.635
9234331,Container,66433,MANZANILLO - MX,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,30.53333333333333,6,6,12,2024,8.8,-0.95
9267912,Vehicle Carrier,57692,IQUIQUE,KOBE - HYOGO,96566940-k - AGUNSA,C2,KLINE,ALEX,17.666666666666668,10,6,12,2024,8.4,0.55
9403229,Container,40030,CALLAO,SHANGHAI,96566940-k - AGUNSA,C1,ZIM,ZIM Albatros,47.78333333333333,6,0,12,2024,9.79,0.965
9445394,Vehicle Carrier,72408,IQUIQUE,MONTEVIDEO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,46.516666666666666,21,1,12,2024,8.6,1.05
9232981,Container,6385,SAN VICENTE,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,17.616666666666667,20,2,12,2024,4.53,-0.55
9566954,Dry Bulk,32964,SAN LORENZO,ANTOFAGASTA,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,120.08333333333331,4,3,12,2024,9.85,3.85
9713349,Container,113042,CALLAO,LIRQUEN,96566940-k - AGUNSA,Sitio 1,ONE,AX2,51.8,7,3,12,2024,11.1,0.6
9975557,Container,74100,CALLAO,CORONEL,96707720-8 - MSC,C2,MSC,SAWC-USA-NWC,40.516666666666666,16,0,12,2024,11.7,2.975
9403293,Liquid Bulk,15659,TALCAHUANO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,37.2,22,3,12,2024,5.95,-4.36
9820934,Dry Bulk,35832,QUINTERO,QUINTERO,80992000-3 - ULTRAMAR,C2,NON-LINER,NO SERVICE,43.13333333333333,5,5,12,2024,6.67,-1.215
9731949,Container,94623,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,63.083333333333336,4,6,12,2024,10.7,-1.75
9777606,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,C2,HAPAG-LLOYD CHILE SPA,Eurosal,65.55,10,2,12,2024,9.125,0.5
9451898,Vehicle Carrier,60404,DURBAN,CALLAO,96566940-k - AGUNSA,C2,HYUNDAI GLOVIS INC.,CAR CARRIERS,8.95,21,0,12,2024,9.35,0.6
9614141,Passenger,144216,COQUIMBO,PUERTO MONTT,78610880-2 - INCHCAPE,C1,NON-LINER,NO SERVICE,13.833333333333334,4,3,12,2024,8.5,0.0
9324849,Container,39906,CALLAO,SHANGHAI,96566940-k - AGUNSA,C1,ZIM,ZIM Albatros,33.4,5,0,12,2024,9.55,0.9
9446001,Vehicle Carrier,70853,PISCO-GEN SAN MARTIN,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,30.48333333333333,6,6,12,2024,7.95,0.45
9800037,Liquid Bulk,11773,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,25.7,9,5,12,2024,5.7,-3.95
9355551,Container,116739,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA,51.13333333333333,23,0,12,2024,10.95,0.25
9193317,Container,54465,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,21.166666666666668,7,6,12,2024,12.85,1.4
9979216,Dry Bulk,36312,SAN LORENZO,PATILLOS,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,106.91666666666669,5,1,12,2024,12.2,6.7
9143556,Container,53523,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,40.46666666666667,13,5,12,2024,12.4,-0.1
9857444,Container,31622,CALLAO,CALLAO,96566940-k - AGUNSA,C1,ONE,FLX,38.53333333333333,12,3,12,2024,7.85,-1.2
9629108,Container,101063,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,49.583333333333336,21,1,12,2024,13.0,-0.15
9317860,General Cargo,18405,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,10.983333333333333,6,2,12,2024,6.7,0.3
9596301,Container,19101,CALLAO,SHANGHAI,78986820-4 - B&M,C1,NON-LINER,NO SERVICE,38.91666666666666,23,5,12,2024,10.53,-0.37
9461441,Container,153115,CALLAO,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,77.65,0,3,12,2024,12.0,1.1
9731925,Container,94623,CALLAO,CALLAO,80925100-4 - SOMARCO,C2,COSCO GROUP,Eurosal,53.03333333333333,22,1,12,2024,10.3,-1.225
9778117,Container,113112,CORONEL,"NANSHA, GUANGDONG",96707720-8 - MSC,C2,MSC,Extra Louder,48.35,15,4,12,2024,10.1,0.85
9314985,Container,28927,CALLAO,CALLAO,96566940-k - AGUNSA,C1,ONE,FLX,33.233333333333334,12,4,12,2024,9.35,-0.15
9191632,Container,6406,SAN VICENTE,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,22.25,13,4,12,2024,4.965,-1.015
9945514,Dry Bulk,25163,ROSARIO,PATILLOS,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,102.25,7,6,12,2024,10.1,4.175
9345427,Container,114394,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,45.41666666666666,8,6,12,2024,10.75,0.2
9280811,Container,40952,CALLAO,TIANJIN,96566940-k - AGUNSA,C2,ZIM,ZIM Albatros,38.5,17,6,12,2024,9.35,0.1
9166792,Container,92198,MEJILLONES,"NANSHA, GUANGDONG",82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,699/ AC3,60.083333333333336,11,0,12,2024,12.5,-0.875
9283203,Container,69132,SANTOS - SP,"NANSHA, GUANGDONG",82728500-5 - IAN TAYLOR,C1,MAERSK LINE,84Q ATACAMA FEEDER,19.933333333333334,9,6,12,2024,8.8,-1.45
